Date,Dealer Name,Commercial Center,District,Item Name,Category,Quantity,Item Cost,Total Cost,Tax Percentage,Total GST,Grand Total
44658.0,S L V Enterprises,Kakinada,East Godavari,Combination Spanners 10,GPHT,10.0,24.16,241.6,18,43.488,285.08799999999997
44658.0,S L V Enterprises,Kakinada,East Godavari,Combination Spanners 12,GPHT,10.0,26.4,264.0,18,47.519999999999996,311.52
44658.0,S L V Enterprises,Kakinada,East Godavari,Combination Spanners 8,GPHT,10.0,19.66,196.6,18,35.388,231.988
44658.0,S L V Enterprises,Kakinada,East Godavari,Combination Spanners 19,GPHT,10.0,63.48,634.8,18,114.264,749.064
44658.0,S L V Enterprises,Kakinada,East Godavari,D O E Set of 12,GPHT,1.0,634.27,634.27,18,114.1686,748.4386
44658.0,S L V Enterprises,Kakinada,East Godavari,Ring Set of 12,GPHT,1.0,1207.31,1207.31,18,217.3158,1424.6258
44659.0,Tatavarthy Venkata Subba Rao,Bhimavaram,West Godavari,25mm Crowbars,Agri,15.0,955.0,14325.0,0,0.0,14325.0
44659.0,Vanama Appanna & Sons Iron Co.,Guntur,Guntur,Combination Pliers 8",GPHT,30.0,217.08,6512.400000000001,18,1172.2320000000002,7684.6320000000005
44659.0,Vanama Appanna & Sons Iron Co.,Guntur,Guntur,Adjustable Wrenches 8",GPHT,6.0,194.43,1166.58,18,209.9844,1376.5644
44659.0,Vanama Appanna & Sons Iron Co.,Guntur,Guntur,Adjustable Wrenches 10",GPHT,6.0,267.42,1604.52,18,288.8136,1893.3336
44659.0,Vanama Appanna & Sons Iron Co.,Guntur,Guntur,Stillson Pipe Wrenches 14",GPHT,6.0,298.88,1793.28,18,322.7904,2116.0704
44659.0,Vanama Appanna & Sons Iron Co.,Guntur,Guntur,Stillson Pipe Wrenches 24",GPHT,3.0,911.73,2735.19,18,492.3342,3227.5242
44659.0,Vanama Appanna & Sons Iron Co.,Guntur,Guntur,D O E Spanners 3/16 x 1/4,GPHT,20.0,24.54,490.79999999999995,18,88.344,579.144
44659.0,Vanama Appanna & Sons Iron Co.,Guntur,Guntur,D O E Spanners 1/4 x 5/16,GPHT,20.0,29.57,591.4,18,106.452,697.852
44659.0,Vanama Appanna & Sons Iron Co.,Guntur,Guntur,Ring Spanners 3/16 x 1/4,GPHT,10.0,52.85,528.5,18,95.13,623.63
44659.0,Vanama Appanna & Sons Iron Co.,Guntur,Guntur,Ring Spanners 20 x 22,GPHT,5.0,126.47,632.35,18,113.823,746.173
44659.0,Vanama Appanna & Sons Iron Co.,Guntur,Guntur,Ring Set of 12,GPHT,1.0,1352.19,1352.19,18,243.3942,1595.5842
44659.0,Vanama Appanna & Sons Iron Co.,Guntur,Guntur,D O E Spanners 18 x 19,GPHT,5.0,51.6,258.0,18,46.44,304.44
44659.0,Vanama Appanna & Sons Iron Co.,Guntur,Guntur,D O E Spanners 20 x 22,GPHT,5.0,62.92,314.6,18,56.628,371.228
44659.0,Vanama Appanna & Sons Iron Co.,Guntur,Guntur,D O E Set of 12,GPHT,1.0,710.38,710.38,18,127.8684,838.2484
44659.0,Vanama Appanna & Sons Iron Co.,Guntur,Guntur,Bill Hook,Garden Tools,10.0,249.0,2490.0,0,0.0,2490.0
44659.0,Ambika Industries,Ongole,Prakasam,25mm Crowbars,Agri,10.0,955.0,9550.0,0,0.0,9550.0
44659.0,Ambika Industries,Ongole,Prakasam,Shovels S Q 4 Light Wt.,null,24.0,434.0,10416.0,0,0.0,10416.0
44659.0,Sri Sai Hardware & General Stores,Narasapuram,West Godavari,25mm Crowbars,Agri,5.0,955.0,4775.0,0,0.0,4775.0
44659.0,V V C Hardware & General Merchants,Gudur,Nellore,Lopper,Garden Tools,150.0,615.0,92250.0,0,0.0,92250.0
44659.0,V V C Hardware & General Merchants,Gudur,Nellore,Welding Electrodes 2.90 x 350,Welding Electrodes,24.0,236.58,5677.92,18,1022.0256,6699.9456
44659.0,V B Enterprises,null,null,Agrico Nail Bags 0820,null,35.0,983.05,34406.75,18,6193.214999999999,40599.965
44659.0,V B Enterprises,null,null,Agrico Nail Bags 0920,null,2.0,983.05,1966.1,18,353.89799999999997,2319.998
44659.0,V B Enterprises,null,null,IGST,null,0.0,0.0,0.0,18,0.0,0.0
44659.0,Madhava Traders,Vijayawada,Krishna,S C H 012,GPHT,10.0,46.56,465.6,18,83.808,549.408
44659.0,Madhava Traders,Vijayawada,Krishna,S C H 013,GPHT,10.0,46.56,465.6,18,83.808,549.408
44659.0,Madhava Traders,Vijayawada,Krishna,S C H 016,GPHT,10.0,46.56,465.6,18,83.808,549.408
44659.0,Madhava Traders,Vijayawada,Krishna,S C H 017,GPHT,10.0,49.08,490.79999999999995,18,88.344,579.144
44659.0,Madhava Traders,Vijayawada,Krishna,S C H 018,GPHT,10.0,43.82,438.2,18,78.876,517.076
44659.0,Madhava Traders,Vijayawada,Krishna,S C H 019,GPHT,10.0,49.08,490.79999999999995,18,88.344,579.144
44659.0,Madhava Traders,Vijayawada,Krishna,D O E Spanners 12 x 13,GPHT,20.0,26.43,528.6,18,95.148,623.748
44659.0,Madhava Traders,Vijayawada,Krishna,D O E Spanners 16 x 17,GPHT,10.0,39.01,390.09999999999997,18,70.218,460.318
44659.0,Madhava Traders,Vijayawada,Krishna,D O E Spanners 18 x 19,GPHT,10.0,51.6,516.0,18,92.88,608.88
44659.0,Madhava Traders,Vijayawada,Krishna,D O E Spanners 21 x 23,GPHT,20.0,78.65,1573.0,18,283.14,1856.1399999999999
44659.0,Madhava Traders,Vijayawada,Krishna,Ring Spanners 12 x 13,GPHT,20.0,54.74,1094.8,18,197.064,1291.864
44659.0,Madhava Traders,Vijayawada,Krishna,Ring Spanners 18 x 19,GPHT,20.0,100.05,2001.0,18,360.18,2361.18
44659.0,Madhava Traders,Vijayawada,Krishna,Ring Spanners 21 x 23,GPHT,20.0,144.72,2894.4,18,520.992,3415.392
44659.0,Madhava Traders,Vijayawada,Krishna,Adjustable Wrenches 12",GPHT,12.0,355.51,4266.12,18,767.9015999999999,5034.0216
44659.0,Madhava Traders,Vijayawada,Krishna,Screw Drivers Flat Tip 6 x 100,GPHT,20.0,39.01,780.1999999999999,18,140.436,920.636
44659.0,Madhava Traders,Vijayawada,Krishna,T Socket Spanner 13mm,GPHT,10.0,127.73,1277.3,18,229.914,1507.214
44660.0,Bharani Tools Centre,Vijayawada,Krishna,D O E Spanners 6 x 7,GPHT,30.0,19.51,585.3000000000001,18,105.354,690.6540000000001
44660.0,Bharani Tools Centre,Vijayawada,Krishna,D O E Spanners 8 x 9,GPHT,30.0,20.76,622.8000000000001,18,112.104,734.9040000000001
44660.0,Bharani Tools Centre,Vijayawada,Krishna,D O E Spanners 12 x 13,GPHT,50.0,26.43,1321.5,18,237.86999999999998,1559.37
44660.0,Bharani Tools Centre,Vijayawada,Krishna,D O E Spanners 16 x 17,GPHT,50.0,39.01,1950.5,18,351.09,2301.59
44660.0,Bharani Tools Centre,Vijayawada,Krishna,D O E Spanners 20 x 22,GPHT,30.0,62.92,1887.6000000000001,18,339.768,2227.368
44660.0,Bharani Tools Centre,Vijayawada,Krishna,D O E Spanners 21 x 23,GPHT,30.0,78.65,2359.5,18,424.71,2784.21
44660.0,Bharani Tools Centre,Vijayawada,Krishna,D O E Spanners 24 x 27,GPHT,20.0,98.79,1975.8000000000002,18,355.644,2331.4440000000004
44660.0,Bharani Tools Centre,Vijayawada,Krishna,D O E Spanners 30 x 32,GPHT,20.0,137.8,2756.0,18,496.08000000000004,3252.08
44660.0,Bharani Tools Centre,Vijayawada,Krishna,D O E Spanners 3/16 x 1/4,GPHT,50.0,24.54,1227.0,18,220.85999999999996,1447.86
44660.0,Bharani Tools Centre,Vijayawada,Krishna,D O E Spanners 5/16 x 7/16,GPHT,20.0,49.08,981.5999999999999,18,176.688,1158.288
44660.0,Bharani Tools Centre,Vijayawada,Krishna,Ring Spanners 8 x 9,GPHT,30.0,40.9,1227.0,18,220.85999999999999,1447.86
44660.0,Bharani Tools Centre,Vijayawada,Krishna,Ring Spanners 12 x 13,GPHT,50.0,54.74,2737.0,18,492.65999999999997,3229.66
44660.0,Bharani Tools Centre,Vijayawada,Krishna,Ring Spanners 20 x 22,GPHT,20.0,126.47,2529.4,18,455.292,2984.692
44660.0,Bharani Tools Centre,Vijayawada,Krishna,Ring Spanners 24 x 26,GPHT,20.0,161.71,3234.2000000000003,18,582.1560000000001,3816.356
44660.0,Bharani Tools Centre,Vijayawada,Krishna,Ring Spanners 24 x 27,GPHT,20.0,169.26,3385.2,18,609.3359999999999,3994.5359999999996
44660.0,Bharani Tools Centre,Vijayawada,Krishna,Ring Spanners 7/16 x 9/16,GPHT,30.0,159.82,4794.599999999999,18,863.0279999999999,5657.628
44660.0,Bharani Tools Centre,Vijayawada,Krishna,D F S Hammers No.20,Agri,2.0,1605.0,3210.0,18,577.8,3787.8
44660.0,Bharani Tools Centre,Vijayawada,Krishna,D F S Hammers No.16,Agri,3.0,1350.0,4050.0,18,729.0,4779.0
44660.0,Bharani Tools Centre,Vijayawada,Krishna,D F S Hammers No.12,Agri,4.0,1039.0,4156.0,18,748.0799999999999,4904.08
44660.0,Bharani Tools Centre,Vijayawada,Krishna,Screw Drivers Two in One 6 x 250,GPHT,40.0,69.84,2793.6000000000004,18,502.84799999999996,3296.4480000000003
44660.0,Bharani Tools Centre,Vijayawada,Krishna,Screw Drivers Philips 2 Head 5 x 200,GPHT,20.0,50.0,1000.0,18,180.0,1180.0
44660.0,A R Stores,Rajam,srikakulam,22mm Crowbars,Agri,18.0,792.0,14256.0,0,0.0,14256.0
44660.0,A R Stores,Rajam,srikakulam,D F S Hammers No.16,Agri,3.0,1350.0,4050.0,18,729.0,4779.0
44660.0,A R Stores,Rajam,srikakulam,D F S Hammers No.14,Agri,4.0,1195.0,4780.0,18,860.4,5640.4
44660.0,A R Stores,Rajam,srikakulam,D F S Hammers No.12,Agri,4.0,1039.0,4156.0,18,748.0799999999999,4904.08
44660.0,A R Stores,Rajam,srikakulam,D F S Hammers No.10,Agri,6.0,866.0,5196.0,18,935.28,6131.28
44660.0,A R Stores,Rajam,srikakulam,D F S Hammers No.8,Agri,6.0,668.0,4008.0,18,721.4399999999999,4729.44
44660.0,A R Stores,Rajam,srikakulam,D F S Hammers No.6,Agri,9.0,513.0,4617.0,18,831.0600000000001,5448.06
44660.0,A R Stores,Rajam,srikakulam,D F S Hammers No.2,Agri,24.0,183.0,4392.0,18,790.56,5182.5599999999995
44660.0,Geethanjali Enterprises,Gudivada,Krishna,Welding Electrodes 2.90 x 350,Welding Electrodes,60.0,236.58,14194.800000000001,18,2555.0640000000003,16749.864
44660.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,Ring Spanners 12 x 13,GPHT,50.0,54.74,2737.0,18,492.65999999999997,3229.66
44660.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,Ring Spanners 14 x 15,GPHT,50.0,67.33,3366.5,18,605.9699999999999,3972.47
44660.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,Ring Spanners 20 x 22,GPHT,15.0,126.47,1897.05,18,341.469,2238.519
44660.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,D O E Spanners 21 x 23,GPHT,25.0,78.65,1966.2500000000002,18,353.925,2320.175
44660.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,S C H 008,GPHT,10.0,45.3,453.0,18,81.53999999999999,534.54
44660.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,S C H 010,GPHT,20.0,45.3,906.0,18,163.07999999999998,1069.08
44660.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,T Socket Spanner 12mm,GPHT,60.0,126.47,7588.2,18,1365.876,8954.076
44660.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,T Socket Spanner 7mm,GPHT,20.0,120.18,2403.6000000000004,18,432.648,2836.2480000000005
44660.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,T Socket Spanner 14 mm,GPHT,20.0,130.88,2617.6,18,471.168,3088.768
44660.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,S C E 002,GPHT,20.0,126.47,2529.4,18,455.292,2984.692
44660.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,S C E 003,GPHT,20.0,181.84,3636.8,18,654.624,4291.424
44660.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,Adjustable Wrenches 8",GPHT,18.0,194.43,3499.7400000000002,18,629.9531999999999,4129.6932
44660.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,Adjustable Wrenches 10",GPHT,24.0,267.42,6418.08,18,1155.2544,7573.3344
44660.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,Adjustable Wrenches 12",GPHT,12.0,355.51,4266.12,18,767.9015999999999,5034.0216
44660.0,Taraka Rama Steel Suppliers,null,null,Welding Electrodes 2.90 x 350,Welding Electrodes,72.0,236.58,17033.760000000002,18,3066.0768000000003,20099.8368
44662.0,Fazal Hardware,Kurnool,Kurnool,D O E Spanners 8 x 9,GPHT,30.0,20.76,622.8000000000001,18,112.104,734.9040000000001
44662.0,Fazal Hardware,Kurnool,Kurnool,D O E Spanners 12 x 13,GPHT,30.0,26.43,792.9,18,142.72199999999998,935.622
44662.0,Fazal Hardware,Kurnool,Kurnool,D O E Spanners 16 x 17,GPHT,30.0,39.01,1170.3,18,210.654,1380.954
44662.0,Fazal Hardware,Kurnool,Kurnool,D O E Spanners 21 x 23,GPHT,20.0,78.65,1573.0,18,283.14,1856.1399999999999
44662.0,Fazal Hardware,Kurnool,Kurnool,D O E Spanners 24 x 27,GPHT,10.0,98.79,987.9000000000001,18,177.822,1165.7220000000002
44662.0,Fazal Hardware,Kurnool,Kurnool,Ring Spanners 12 x 13,GPHT,20.0,54.74,1094.8,18,197.064,1291.864
44662.0,Fazal Hardware,Kurnool,Kurnool,Ring Spanners 14 x 15,GPHT,20.0,67.33,1346.6,18,242.38799999999998,1588.9879999999998
44662.0,Fazal Hardware,Kurnool,Kurnool,Ring Spanners 20 x 22,GPHT,10.0,126.47,1264.7,18,227.646,1492.346
44662.0,Fazal Hardware,Kurnool,Kurnool,Ring Spanners 21 x 23,GPHT,10.0,144.72,1447.2,18,260.496,1707.696
44662.0,Fazal Hardware,Kurnool,Kurnool,Ring Spanners 24 x 26,GPHT,10.0,161.71,1617.1000000000001,18,291.07800000000003,1908.178
44662.0,Fazal Hardware,Kurnool,Kurnool,Combination Spanners 10,GPHT,10.0,27.06,270.59999999999997,18,48.708,319.308
44662.0,Mounika Cycle Shop,Anantapur,Ananthapur,Cutting Wheel 4",Power tools,1.0,4745.76,4745.76,18,854.2368,5599.9968
44662.0,Mounika Cycle Shop,Anantapur,Ananthapur,Cutting Wheel 14",Power tools,2.0,2839.0,5678.0,18,1022.04,6700.04
44662.0,Mounika Cycle Shop,Anantapur,Ananthapur,Shovels SQ4,Agri,6.0,496.0,2976.0,0,0.0,2976.0
44662.0,Mounika Cycle Shop,Anantapur,Ananthapur,25mm Crowbars,Agri,5.0,955.0,4775.0,0,0.0,4775.0
44662.0,Mounika Cycle Shop,Anantapur,Ananthapur,22mm Crowbars,Agri,6.0,792.0,4752.0,0,0.0,4752.0
44662.0,Mariyam Hardware Tools & Paints,Kurnool,Kurnool,Ring Spanners 8 x 9,GPHT,50.0,40.9,2045.0,18,368.09999999999997,2413.1
44662.0,Mariyam Hardware Tools & Paints,Kurnool,Kurnool,M F Ring Spanners 16 x 17,GPHT,25.0,66.07,1651.7499999999998,18,297.31499999999994,1949.0649999999996
44662.0,Mariyam Hardware Tools & Paints,Kurnool,Kurnool,M F Ring Spanners 18 x 19,GPHT,25.0,78.65,1966.2500000000002,18,353.925,2320.175
44662.0,Mariyam Hardware Tools & Paints,Kurnool,Kurnool,D O E Spanners 12 x 13,GPHT,50.0,26.43,1321.5,18,237.86999999999998,1559.37
44662.0,Mariyam Hardware Tools & Paints,Kurnool,Kurnool,D O E Spanners 16 x 17,GPHT,50.0,39.01,1950.5,18,351.09,2301.59
44662.0,Mariyam Hardware Tools & Paints,Kurnool,Kurnool,D O E Spanners 14 x 17,GPHT,10.0,39.01,390.09999999999997,18,70.218,460.318
44662.0,Mariyam Hardware Tools & Paints,Kurnool,Kurnool,D O E Spanners 19 x 22,GPHT,10.0,60.4,604.0,18,108.72,712.72
44662.0,Mariyam Hardware Tools & Paints,Kurnool,Kurnool,Combination Spanners 10,GPHT,20.0,27.06,541.1999999999999,18,97.416,638.616
44662.0,Mariyam Hardware Tools & Paints,Kurnool,Kurnool,Combination Spanners 12,GPHT,20.0,30.83,616.5999999999999,18,110.98799999999999,727.5879999999999
44662.0,Mariyam Hardware Tools & Paints,Kurnool,Kurnool,Combination Spanners 13,GPHT,20.0,34.61,692.2,18,124.596,816.796
44662.0,Mariyam Hardware Tools & Paints,Kurnool,Kurnool,Combination Pliers 8",GPHT,12.0,217.08,2604.96,18,468.8928000000001,3073.8528
44662.0,Mariyam Hardware Tools & Paints,Kurnool,Kurnool,Combination Pliers 7",GPHT,12.0,183.1,2197.2,18,395.496,2592.696
44662.0,Mariyam Hardware Tools & Paints,Kurnool,Kurnool,T Socket Spanner 12mm,GPHT,20.0,126.47,2529.4,18,455.292,2984.692
44662.0,Mariyam Hardware Tools & Paints,Kurnool,Kurnool,T Socket Spanner 13mm,GPHT,20.0,127.73,2554.6,18,459.828,3014.428
44662.0,Mariyam Hardware Tools & Paints,Kurnool,Kurnool,T Socket Spanner 14 mm,GPHT,20.0,130.88,2617.6,18,471.168,3088.768
44662.0,Mariyam Hardware Tools & Paints,Kurnool,Kurnool,T Socket Spanner 7mm,GPHT,20.0,120.18,2403.6000000000004,18,432.648,2836.2480000000005
44662.0,Mariyam Hardware Tools & Paints,Kurnool,Kurnool,Grease Gun Lever Type Rigid  G G N 004,GPHT,6.0,441.01,2646.06,18,476.2908,3122.3508
44662.0,Kumar Agencies,Vijayawada,Krishna,D O E Set of 12,GPHT,15.0,710.38,10655.7,18,1918.0259999999998,12573.726
44662.0,Kumar Agencies,Vijayawada,Krishna,Ring Set of 12,GPHT,8.0,1352.19,10817.52,18,1947.1536,12764.6736
44662.0,Kumar Agencies,Vijayawada,Krishna,Ring Spanners 14 x 15,GPHT,50.0,67.33,3366.5,18,605.9699999999999,3972.47
44662.0,Kumar Agencies,Vijayawada,Krishna,Ring Spanners 12 x 13,GPHT,50.0,54.74,2737.0,18,492.65999999999997,3229.66
44662.0,R.R.Agencies,Anantapur,Ananthapur,Prunning Secauter,Garden Tools,50.0,320.0,16000.0,0,0.0,16000.0
44662.0,Sri Sai Manikanta Enterprises,Sitarampuram,East Godavari,Shovels S Q 4 Light Weight ( Steel Handle),Agri,60.0,492.0,29520.0,0,0.0,29520.0
44662.0,Vikram Agencies,Chilakaluripet,Guntur,D O E Spanners 8 x 9,GPHT,20.0,20.76,415.20000000000005,18,74.736,489.93600000000004
44662.0,Vikram Agencies,Chilakaluripet,Guntur,D O E Spanners 12 x 13,GPHT,20.0,26.43,528.6,18,95.148,623.748
44662.0,Vikram Agencies,Chilakaluripet,Guntur,D O E Spanners 16 x 17,GPHT,10.0,39.01,390.09999999999997,18,70.218,460.318
44662.0,Vikram Agencies,Chilakaluripet,Guntur,D O E Spanners 18 x 19,GPHT,20.0,51.6,1032.0,18,185.76,1217.76
44662.0,Vikram Agencies,Chilakaluripet,Guntur,D O E Spanners 7/16 x 9/16,GPHT,10.0,91.24,912.4,18,164.23199999999997,1076.632
44662.0,Vikram Agencies,Chilakaluripet,Guntur,D O E Spanners 24 x 26,GPHT,10.0,91.87,918.7,18,165.36599999999999,1084.066
44662.0,Vikram Agencies,Chilakaluripet,Guntur,D O E Spanners 30 x 32,GPHT,5.0,137.8,689.0,18,124.02000000000001,813.02
44662.0,Vikram Agencies,Chilakaluripet,Guntur,D O E Spanners 20 x 22,GPHT,10.0,62.92,629.2,18,113.256,742.456
44662.0,Vikram Agencies,Chilakaluripet,Guntur,D O E Spanners 3/16 x 1/4,GPHT,20.0,24.54,490.79999999999995,18,88.344,579.144
44662.0,Vikram Agencies,Chilakaluripet,Guntur,D O E Set of 8,GPHT,3.0,268.05,804.1500000000001,18,144.747,948.8970000000002
44662.0,Vikram Agencies,Chilakaluripet,Guntur,Ring Spanners 12 x 13,GPHT,10.0,54.74,547.4,18,98.532,645.932
44662.0,Vikram Agencies,Chilakaluripet,Guntur,Ring Spanners 14 x 15,GPHT,10.0,67.33,673.3,18,121.19399999999999,794.4939999999999
44662.0,Vikram Agencies,Chilakaluripet,Guntur,Ring Spanners 3/16 x 1/4,GPHT,10.0,52.85,528.5,18,95.13,623.63
44662.0,Vikram Agencies,Chilakaluripet,Guntur,Ring Spanners 7/16 x 9/16,GPHT,10.0,159.82,1598.1999999999998,18,287.676,1885.8759999999997
44662.0,Vikram Agencies,Chilakaluripet,Guntur,Screw Drivers Two in One 6 x 250,GPHT,20.0,69.84,1396.8000000000002,18,251.42399999999998,1648.2240000000002
44662.0,Rajya Lakshmi Trading Co.,Bhimavaram,West Godavari,Shovels S Q 4 Light Weight ( Steel Handle),Agri,96.0,492.0,47232.0,0,0.0,47232.0
44663.0,Sri Venkateswara Enterprises,Gudivada,Krishna,Shovels S Q 4 Light Weight ( Steel Handle),Agri,12.0,492.0,5904.0,0,0.0,5904.0
44663.0,Sri Venkateswara Enterprises,Gudivada,Krishna,25mm Crowbars,Agri,5.0,955.0,4775.0,0,0.0,4775.0
44663.0,Sri Venkateswara Enterprises,Gudivada,Krishna,Welding Electrodes 2.90 x 350,Welding Electrodes,48.0,236.58,11355.84,18,2044.0512,13399.8912
44663.0,Sri Venkateswara Enterprises,Gudivada,Krishna,D F S Hammers No.2,Agri,24.0,183.0,4392.0,18,790.56,5182.5599999999995
44663.0,Sri Venkateswara Enterprises,Gudivada,Krishna,D F S Hammers No.3,Agri,18.0,264.0,4752.0,18,855.3599999999999,5607.36
44663.0,Sri Venkateswara Enterprises,Gudivada,Krishna,D F S Hammers No.4,Agri,24.0,344.0,8256.0,18,1486.08,9742.08
44663.0,Sri Venkateswara Enterprises,Gudivada,Krishna,D F S Hammers No.6,Agri,9.0,513.0,4617.0,18,831.0600000000001,5448.06
44663.0,Sri Venkateswara Enterprises,Gudivada,Krishna,D F S Hammers No.8,Agri,6.0,668.0,4008.0,18,721.4399999999999,4729.44
44663.0,Durga Kartikeya General Stores,Bhimavaram,West Godavari,Shovels S Q 4 Light Weight ( Steel Handle),Agri,12.0,492.0,5904.0,0,0.0,5904.0
44663.0,Koppuravuri Koteswara Rao & Co.,Chilakaluripet,Guntur,Shovels S Q 4 Light Weight ( Steel Handle),Agri,12.0,492.0,5904.0,0,0.0,5904.0
44663.0,Koppuravuri Koteswara Rao & Co.,Chilakaluripet,Guntur,Cutting Wheel 4",Power tools,1.0,4745.76,4745.76,18,854.2368,5599.9968
44663.0,Keerthana Traders,Rayachoti,Cuddapah,22mm Crowbars,Agri,60.0,792.0,47520.0,0,0.0,47520.0
44663.0,Balaji Steels,Proddatur,Cuddapah,Powrah S N M 1.45,Agri,40.0,415.0,16600.0,0,0.0,16600.0
44663.0,Bismillah Atuo Agency,Vijayawada,Krishna,D O E Spanners 16 x 17,GPHT,10.0,39.01,390.09999999999997,18,70.218,460.318
44663.0,Bismillah Atuo Agency,Vijayawada,Krishna,D O E Spanners 24 x 26,GPHT,5.0,91.87,459.35,18,82.68299999999999,542.033
44663.0,Bismillah Atuo Agency,Vijayawada,Krishna,Ring Spanners 21 x 23,GPHT,5.0,144.72,723.6,18,130.248,853.848
44663.0,Bismillah Atuo Agency,Vijayawada,Krishna,Ring Spanners 24 x 26,GPHT,5.0,161.71,808.5500000000001,18,145.53900000000002,954.089
44663.0,Universal Traders,Budavada,Prakasam,Cultivator Shovel 8 C S 3 L,Agri Consumables,54.0,142.0,7668.0,18,1380.24,9048.24
44663.0,Universal Traders,Budavada,Prakasam,32mm Crowbars,Agri,30.0,1454.0,43620.0,0,0.0,43620.0
44663.0,Universal Traders,Budavada,Prakasam,25mm Crowbars,Agri,10.0,955.0,9550.0,0,0.0,9550.0
44663.0,Universal Traders,Budavada,Prakasam,D F S Hammers No.10,Agri,24.0,866.0,20784.0,18,3741.12,24525.12
44663.0,Universal Traders,Budavada,Prakasam,D F S Hammers No.8,Agri,12.0,668.0,8016.0,18,1442.8799999999999,9458.88
44663.0,Universal Traders,Budavada,Prakasam,D O E Set of 12,GPHT,5.0,710.38,3551.9,18,639.342,4191.242
44663.0,Universal Traders,Budavada,Prakasam,Ring Set of 12,GPHT,5.0,1352.19,6760.950000000001,18,1216.971,7977.921
44663.0,Universal Traders,Budavada,Prakasam,Stillson Pipe Wrenches 24",GPHT,4.0,911.73,3646.92,18,656.4456,4303.3656
44663.0,Universal Traders,Budavada,Prakasam,Combination Pliers 8",GPHT,12.0,217.08,2604.96,18,468.8928000000001,3073.8528
44663.0,Madhavi Steels,Chilakaluripet,Guntur,Cutting Wheel 14",Power tools,6.0,2839.0,17034.0,18,3066.12,20100.12
44664.0,V V C Hardware & General Merchants,Gudur,Nellore,Lopper,Garden Tools,1000.0,615.0,615000.0,0,0.0,615000.0
44664.0,V V C Hardware & General Merchants,Gudur,Nellore,Welding Electrodes 2.90 x 350,Welding Electrodes,24.0,236.58,5677.92,18,1022.0256,6699.9456
44664.0,V V C Hardware & General Merchants,Gudur,Nellore,Sickles 102 P V C,Agri,40.0,129.0,5160.0,0,0.0,5160.0
44664.0,V V C Hardware & General Merchants,Gudur,Nellore,Sickles 105 P V C,Agri,40.0,129.0,5160.0,0,0.0,5160.0
44664.0,Kumar Agencies,Vijayawada,Krishna,Socket Kit 24 Pcs,GPHT,10.0,3145.45,31454.5,18,5661.8099999999995,37116.31
44664.0,Sri Subrahmanyeswara Enterprises,Chintalapudi,West Godavari,25mm Crowbars,Agri,10.0,955.0,9550.0,0,0.0,9550.0
44664.0,Sri Lakshmi Engineering Corporation,Pulivendula,Cuddapah,Welding Electrodes 2.90 x 350,Welding Electrodes,72.0,236.58,17033.760000000002,18,3066.0768000000003,20099.8368
44664.0,Sri Lakshmi Engineering Corporation,Pulivendula,Cuddapah,Prunning Secauter,Garden Tools,50.0,320.0,16000.0,0,0.0,16000.0
